43665,『十八時の音楽浴』の作者の言葉,海野 十三,海野十三全集　別巻1　評論・ノンフィクション,三一書房
43666,『地球盗難』の作者の言葉,海野 十三,海野十三全集　別巻1　評論・ノンフィクション,三一書房
43667,あの世から便りをする話,海野 十三,海野十三全集　別巻2　日記・書簡・雑纂,三一書房
43668,心霊研究会の怪,海野 十三,海野十三メモリアル・ブック,先鋭疾風社
43669,黄金の腕環,押川 春浪,少年小説大系　第2巻　押川春浪集,三一書房
43670,経済学及び課税の諸原理,吉田 秀夫,經濟學及び課税の諸原理,春秋社
43670,経済学及び課税の諸原理,リカード デイヴィッド,經濟學及び課税の諸原理,春秋社
43672,婚姻の媒酌,榊 亮三郎,榊亮三郎論集,国書刊行会
43675,自警録,新渡戸 稲造,自警録――心のもちかた――,講談社学術文庫、講談社
43676,麻雀を語る,南部 修太郎,改造,改造社
43677,一週一夜物語,小栗 虫太郎,潜航艇「鷹の城」,現代教養文庫、社会思想社
43678,地虫,小栗 虫太郎,潜航艇「鷹の城」,現代教養文庫、社会思想社
43679,人魚謎お岩殺し,小栗 虫太郎,潜航艇「鷹の城」,現代教養文庫、社会思想社
43681,一つのエチケット,松濤 明,風雪のビバーク,二見書房
43682,再び山へ,松濤 明,風雪のビバーク,二見書房
43683,ピークハンティングに帰れ,松濤 明,風雪のビバーク,二見書房
43684,独房,小林 多喜二,工場細胞,新日本文庫、新日本出版
43685,母たち,小林 多喜二,工場細胞,新日本文庫、新日本出版
43686,俊寛,倉田 百三,出家とその弟子　他一編,旺文社文庫、旺文社
43688,閑人詩話,河上 肇,河上肇全集　21,岩波書店
43689,「青空語」に寄せて（昭和二年一月号）,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43690,『亜』の回想,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43691,『青空』のことなど,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43692,「親近」と「拒絶」,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43693,『新潮』十月新人号小説評,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43694,『戦旗』『文芸戦線』七月号創作評,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43695,青空同人印象記（大正十五年六月号）,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43696,浅見淵君に就いて,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43697,講演会　其他（大正十五年二月号）,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43698,編輯後記（昭和二年一月号）,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43699,編輯後記（大正十五年九月号）,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43700,編輯後記（大正十五年三月号）,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43701,編輯後記（大正十五年四月号）,梶井 基次郎,梶井基次郎全集　第一卷,筑摩書房
43702,二都物語,佐々木 直次郎,二都物語　上巻,岩波文庫、岩波書店
43702,二都物語,ディケンズ チャールズ,二都物語　上巻,岩波文庫、岩波書店
43703,株式会社科学研究所の使命 ,仁科 芳雄,自然　300号記念増刊　総収録　仁科芳雄・湯川秀樹・朝永振一郎・坂田昌一,中央公論社
43704,国際学術会議への旅,仁科 芳雄,自然　300号記念増刊　総収録　仁科芳雄・湯川秀樹・朝永振一郎・坂田昌一,中央公論社
43705,国民の人格向上と科学技術 ,仁科 芳雄,自然　300号記念増刊　総収録　仁科芳雄・湯川秀樹・朝永振一郎・坂田昌一,中央公論社
43706,日本再建と科学,仁科 芳雄,自然　300号記念増刊　総収録　仁科芳雄・湯川秀樹・朝永振一郎・坂田昌一,中央公論社
43707,ユネスコと科学,仁科 芳雄,自然　300号記念増刊　総収録　仁科芳雄・湯川秀樹・朝永振一郎・坂田昌一,中央公論社
43709,高橋の話。,植松 真人,,
43711,調査機関,中井 正一,中井正一評論集,岩波文庫、岩波書店
43712,図書館に生きる道,中井 正一,中井正一評論集,岩波文庫、岩波書店
43713,図書館の未来像,中井 正一,中井正一評論集,岩波文庫、岩波書店
43714,二十世紀の頂における図書館の意味,中井 正一,中井正一評論集,岩波文庫、岩波書店
43716,夏のオリオン,西府 章,,
43717,創世記考,西府 章,,
43718,科学時潮,海野 十三,海野十三全集　別巻2　日記・書簡・雑纂,三一書房
43718,科学時潮,佐野 昌一,海野十三全集　別巻2　日記・書簡・雑纂,三一書房
43719,人造物語,海野 十三,海野十三全集　別巻1　評論・ノンフィクション,三一書房
43720,閉戸閑詠,河上 肇,河上肇全集　21,岩波書店
43721,大捕物仙人壺,国枝 史郎,国枝史郎伝奇全集　巻一,未知谷
43722,南蛮秘話森右近丸,国枝 史郎,国枝史郎伝奇全集　巻三,未知谷
43723,「焚書時代」の出現,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43724,生まれ変った赤坂離宮,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43725,国立国会図書館について,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43726,知識と政治との遊離,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43727,地方文化運動報告,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43728,図書館法楽屋話,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43729,図書館法の成立,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43730,野に山にかかる虹の橋,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43731,民族の血管,中井 正一,論理とその実践――組織論から図書館像へ――,てんびん社
43732,寒山拾得縁起,森 鴎外,日本の文学　3　森鴎外（二）,中央公論社
43733,『注文の多い料理店』広告文,宮沢 賢治,宮沢賢治全集8,ちくま文庫、筑摩書房
43734,『注文の多い料理店』新刊案内,宮沢 賢治,注文の多い料理店,角川文庫、角川書店
43735,『注文の多い料理店』序,宮沢 賢治,宮沢賢治全集8,ちくま文庫、筑摩書房
43736,『注文の多い料理店』序,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43737,銀河鉄道の夜,宮沢 賢治,銀河鉄道の夜,角川文庫、角川書店
43739,夢は呼び交す,蒲原 有明,夢は呼び交す,岩波文庫、岩波書店
43740,新疆所感,日野 強,伊犂紀行　第二部　地誌の部,芙蓉書房
43743,荒磯の興味,佐藤 惣之助,日本の名随筆4　釣,作品社
43744,弓道中祖伝,国枝 史郎,国枝史郎伝奇全集　巻五,未知谷
43745,戯作者,国枝 史郎,国枝史郎伝奇全集　巻五,未知谷
43746,正雪の遺書,国枝 史郎,国枝史郎伝奇全集　巻五,未知谷
43747,前記天満焼,国枝 史郎,国枝史郎伝奇全集　巻５,未知谷
43748,血ぬられた懐刀,国枝 史郎,国枝史郎伝奇全集　巻五,未知谷
43749,柳営秘録かつえ蔵,国枝 史郎,国枝史郎伝奇全集　巻五,未知谷
43750,易者の哲理,萩原 朔太郎,萩原朔太郎全集　第五巻,筑摩書房
43751,侏儒の言葉,芥川 竜之介,芥川龍之介全集　第十三巻,岩波書店
43752,どんぐりと山猫,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43753,狼森と笊森、盗森,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43754,注文の多い料理店,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43755,烏の北斗七星,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43756,月夜のでんしんばしら,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43757,水仙月の四日,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43758,山男の四月,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43759,かしわばやしの夜,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43760,鹿踊りのはじまり,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
43761,海野十三氏の弁,海野 十三,海野十三メモリアル・ブック,海野十三の会
43762,成層圏飛行と私のメモ,海野 十三,海野十三全集　別巻1　評論・ノンフィクション,三一書房
43763,印度の古話,幸田 露伴,日本児童文学名作集（上）,岩波文庫、岩波書店
43764,国文学の発生（第一稿）,折口 信夫,折口信夫全集　第一卷,中央公論社
43765,赤格子九郎右衛門の娘,国枝 史郎,国枝史郎伝奇全集　巻６,未知谷
43766,鴉片を喫む美少年,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43767,鸚鵡蔵代首伝説,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43768,仇討姉妹笠,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43769,銀三十枚,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43770,郷介法師,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43771,善悪両面鼠小僧,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43772,二人町奴,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43773,岷山の隠士,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43774,村井長庵記名の傘,国枝 史郎,国枝史郎伝奇全集　巻六,未知谷
43775,俺の記,尾崎 放哉,尾崎放哉全集　増補改訂版,彌生書房
43776,北朗来庵,尾崎 放哉,尾崎放哉全集　増補改訂版,彌生書房
43777,入庵雑記,尾崎 放哉,尾崎放哉全集　増補改訂版,彌生書房
43778,科学的新聞記者,桐生 悠々,畜生道の地球,中公文庫、中央公論社
43779,煎じ詰めれば,桐生 悠々,畜生道の地球,中公文庫、中央公論社
43780,けむりを吐かぬ煙突,夢野 久作,夢野久作全集3,ちくま文庫、筑摩書房
43782,山の秋,高村 光太郎,昭和文学全集第４巻,小学館
43783,山の春,高村 光太郎,昭和文学全集第４巻,小学館
43784,山の雪,高村 光太郎,昭和文学全集第４巻,小学館
43785,現代訳論語,下村 湖人,下村湖人全集　第五巻,池田書店
43787,観画談,幸田 露伴,日本現代文學全集　6　幸田露伴集,講談社
43788,骨董,幸田 露伴,日本現代文學全集　6　幸田露伴集,講談社
43789,次郎物語,下村 湖人,下村湖人全集　第一巻,池田書店
43790,次郎物語,下村 湖人,下村湖人全集　第二巻,池田書店
43791,次郎物語,下村 湖人,下村湖人全集　第二巻,池田書店
43792,次郎物語,下村 湖人,次郎物語（下）,新潮文庫、新潮社
43793,三筋町界隈,斎藤 茂吉,斎藤茂吉随筆集,岩波文庫、岩波書店
43794,「有明集」前後,蒲原 有明,日本現代文學全集　22　土井晩翠・薄田泣菫・蒲原有明・伊良子清白・横瀬夜雨集,講談社
43795,仙人掌と花火の鑑賞,蒲原 有明,日本現代文學全集　22　土井晩翠・薄田泣菫・蒲原有明・伊良子清白・横瀬夜雨集,講談社
43796,枕上浮雲,河上 肇,河上肇全集　21,岩波書店
43797,支那人心の新傾向,狩野 直喜,支那學文藪,みすず書房
43798,祭原教授文,狩野 直喜,支那學文藪,みすず書房
43799,競漕,久米 正雄,日本の文学　78　名作集（二）,中央公論社
43800,石塀幽霊,大阪 圭吉,とむらい機関車,創元推理文庫、東京創元社
43801,若い木霊,宮沢 賢治,ポラーノの広場,新潮文庫、新潮社
43802,死者の書,折口 信夫,初稿・死者の書,国書刊行会
43804,双面神,岸田 国士,岸田國士全集11,岩波書店
43805,落葉日記,岸田 国士,岸田國士全集11,岩波書店
43807,泉,岸田 国士,岸田國士全集14,岩波書店
43810,馬鈴薯からトマト迄,石川 三四郎,石川三四郎著作集第二巻,青土社
43811,農民自治の理論と実際,石川 三四郎,石川三四郎著作集第二巻,青土社
43812,百姓日記,石川 三四郎,石川三四郎著作集第二巻,青土社
43813,河馬,中島 敦,中島敦全集2,筑摩書房
43814,「壇」の解体,中井 正一,増補　美学的空間,叢書名著の復興14、新泉社
43816,生きている空間,中井 正一,増補　美学的空間,叢書名著の復興14、新泉社
43820,レンズとフィルム,中井 正一,生きている空間――主体的映画芸術論――,てんびん社
43824,物理的集団的性格,中井 正一,中井正一全集　第三巻　現代芸術の空間,美術出版社
43825,脱出と回帰,中井 正一,中井正一評論集,岩波文庫、岩波書店
43826,探偵小説の芸術性,中井 正一,中井正一評論集,岩波文庫、岩波書店
43827,大衆の知恵,中井 正一,中井正一全集　第三巻　現代芸術の空間,美術出版社
43828,映画と季感,中井 正一,中井正一全集　第三巻　現代芸術の空間,美術出版社
43829,過剰の意識,中井 正一,中井正一全集　第三巻　現代芸術の空間,美術出版社
43830,リズムの構造,中井 正一,中井正一全集　第二巻　転換期の美学的課題,美術出版社
43831,カットの文法,中井 正一,中井正一全集　第三巻　現代芸術の空間,美術出版社
43833,言語は生きている,中井 正一,増補　美学的空間,叢書名著の復興14、新泉社
43834,現代美学の危機と映画理論,中井 正一,増補　美学的空間,叢書名著の復興14、新泉社
43835,色彩映画のシナリオ,中井 正一,中井正一全集　第三巻　現代芸術の空間,美術出版社
43836,日本国見在書目録に就いて,狩野 直喜,支那學文藪,みすず書房
43837,ある自殺者の手記,秋田 滋,モオパツサン短篇集　色ざんげ　他十篇,改造文庫、改造社出版
43837,ある自殺者の手記,モーパッサン ギ・ド,モオパツサン短篇集　色ざんげ　他十篇,改造文庫、改造社出版
43838,三重宙返りの記,海野 十三,海野十三全集　別巻1　評論・ノンフィクション,三一書房
43839,人体解剖を看るの記,海野 十三,海野十三全集　別巻1　評論・ノンフィクション,三一書房
43840,光り合ういのち,倉田 百三,光り合ういのち,（人間の記録121）、日本図書センター
43841,貝殻追放,水上 滝太郎,水上瀧太郎全集　九卷,岩波書店
43848,火の扉,岸田 国士,岸田國士全集16,岩波書店
43849,この握りめし,岸田 国士,岸田國士全集16,岩波書店
43850,緑の星,岸田 国士,岸田國士全集16,岩波書店
43851,放浪者,岸田 国士,岸田國士全集16,岩波書店
43852,記憶のいたづら,岸田 国士,岸田國士全集16,岩波書店
43859,光は影を,岸田 国士,岸田國士全集18,岩波書店
43860,秋の雲,岸田 国士,岸田國士全集18,岩波書店
43861,菜の花は赤い,岸田 国士,岸田國士全集18,岩波書店
43862,それができたら,岸田 国士,岸田國士全集18,岩波書店
43863,山形屋の青春,岸田 国士,岸田國士全集18,岩波書店
43864,髪の毛と花びら,岸田 国士,岸田國士全集18,岩波書店
43865,足利時代を論ず,原 勝郎,日本中世史の研究,同文館
43866,初雪,秋田 滋,モオパツサン短篇集　初雪　他九篇,改造文庫、改造社出版
43866,初雪,モーパッサン ギ・ド,モオパツサン短篇集　初雪　他九篇,改造文庫、改造社出版
43867,おばあさん,ささき ふさ,ささきふさ作品集,中央公論社
43868,映画と民族性,伊丹 万作,新装版　伊丹万作全集１,筑摩書房
43869,映画の普及力とは,伊丹 万作,新装版　伊丹万作全集１,筑摩書房
43870,思い,伊丹 万作,新装版　伊丹万作全集１,筑摩書房
43871,雑文的雑文,伊丹 万作,新装版　伊丹万作全集１,筑摩書房
43872,政治に関する随想,伊丹 万作,新装版　伊丹万作全集１,筑摩書房
43873,戦争責任者の問題,伊丹 万作,新装版　伊丹万作全集1,筑摩書房
43874,塩原多助一代記,三遊亭 円朝,圓朝全集　巻の十二,近代文芸資料複刻叢書、世界文庫
43874,塩原多助一代記,鈴木 行三,圓朝全集　巻の十二,近代文芸資料複刻叢書、世界文庫
43875,吾妻鏡の性質及其史料としての価値,原 勝郎,日本中世史の研究,同文館
43876,芸術の人間学的考察,中井 正一,中井正一評論集,岩波文庫、岩波書店
43877,美学入門,中井 正一,中井正一評論集,岩波文庫、岩波書店
44090,荒天吉日,岸田 国士,岸田國士全集15,岩波書店
44301,誰でもない……自分でもない,岸田 国士,岸田國士全集15,岩波書店
44302,ある夫婦の歴史,岸田 国士,岸田國士全集15,岩波書店
44303,懐かし味気なし,岸田 国士,岸田國士全集19,岩波書店
44304,劇場と作者,岸田 国士,岸田國士全集19,岩波書店
44305,春秋座の「父帰る」,岸田 国士,岸田國士全集19,岩波書店
44306,訳者より著者へ,岸田 国士,岸田國士全集19,岩波書店
44307,言はでものこと,岸田 国士,岸田國士全集19,岩波書店
44308,芸術座の『軍人礼讃』,岸田 国士,岸田國士全集19,岩波書店
44309,『桜の園』の思ひ出と印象,岸田 国士,岸田國士全集19,岩波書店
44310,上演料の話（仏蘭西）,岸田 国士,岸田國士全集19,岩波書店
44311,築地小劇場の旗挙,岸田 国士,岸田國士全集19,岩波書店
44312,チロルの旅,岸田 国士,岸田國士全集19,岩波書店
44313,仏蘭西役者の裏表,岸田 国士,岸田國士全集19,岩波書店
44314,武者小路氏のルナアル観,岸田 国士,岸田國士全集19,岩波書店
44315,文学か戯曲か,岸田 国士,岸田國士全集19,岩波書店
44316,言葉言葉言葉,岸田 国士,岸田國士全集19,岩波書店
44317,二つの答,岸田 国士,岸田國士全集19,岩波書店
44318,演劇一般講話,岸田 国士,岸田國士全集19,岩波書店
44319,小山内君の戯曲論,岸田 国士,岸田國士全集19,岩波書店
44320,ふらんすの女,岸田 国士,岸田國士全集19,岩波書店
44321,戯曲時代,岸田 国士,岸田國士全集19,岩波書店
44322,巴里素描,岸田 国士,岸田國士全集19,岩波書店
44323,出発点,岸田 国士,岸田國士全集19,岩波書店
44324,「演劇週評」その序言,岸田 国士,岸田國士全集19,岩波書店
44325,演芸欄　其他,岸田 国士,岸田國士全集19,岩波書店
44326,学校劇　其の他,岸田 国士,岸田國士全集19,岩波書店
44327,『同志の人々』,岸田 国士,岸田國士全集19,岩波書店
44328,「不可解」の魅力,岸田 国士,岸田國士全集19,岩波書店
44329,公開状,岸田 国士,岸田國士全集19,岩波書店
44330,上演目録,岸田 国士,岸田國士全集19,岩波書店
44331,脚本難,岸田 国士,岸田國士全集19,岩波書店
44332,演劇新潮と築地小劇場,岸田 国士,岸田國士全集19,岩波書店
44333,「文壇波動調」欄記事,岸田 国士,岸田國士全集19,岩波書店
44334,あの顔あの声,岸田 国士,岸田國士全集19,岩波書店
44335,アンリ・ルネ・ルノルマンについて,岸田 国士,岸田國士全集19,岩波書店
44336,棣棠の心,岸田 国士,岸田國士全集19,岩波書店
44337,新劇協会の舞台稽古,岸田 国士,岸田國士全集19,岩波書店
44338,独断一束,岸田 国士,岸田國士全集19,岩波書店
44339,未完成な現代劇,岸田 国士,岸田國士全集19,岩波書店
44340,一言二言三言,岸田 国士,岸田國士全集19,岩波書店
44341,横槍一本,岸田 国士,岸田國士全集19,岩波書店
44342,素面の管,岸田 国士,岸田國士全集19,岩波書店
44343,対話させる術,岸田 国士,岸田國士全集19,岩波書店
44344,過渡時代,岸田 国士,岸田國士全集19,岩波書店
44345,女七歳,岸田 国士,岸田國士全集19,岩波書店
44346,自問自答,岸田 国士,岸田國士全集19,岩波書店
44347,仏国現代の劇作家,岸田 国士,岸田國士全集19,岩波書店
44348,戯曲以前のもの,岸田 国士,岸田國士全集19,岩波書店
44349,幕は開かない,岸田 国士,岸田國士全集19,岩波書店
44350,ファンテジイ,岸田 国士,岸田國士全集19,岩波書店
44351,独断三幅対,岸田 国士,岸田國士全集19,岩波書店
44352,芸術賞,岸田 国士,岸田國士全集19,岩波書店
44353,劇作家としてのルナアル,岸田 国士,岸田國士全集20,岩波書店
44354,ポオル・エルヴィユウ,岸田 国士,岸田國士全集20,岩波書店
44355,島国的僻見,岸田 国士,岸田國士全集20,岩波書店
44356,遅くはない,岸田 国士,岸田國士全集20,岩波書店
44357,新劇運動の一考察,岸田 国士,岸田國士全集20,岩波書店
44358,海の誘惑,岸田 国士,岸田國士全集20,岩波書店
44359,カルナツクの夏の夕,岸田 国士,岸田國士全集20,岩波書店
44360,傍観者の言,岸田 国士,岸田國士全集20,岩波書店
44361,「文壇波動調」欄記事,岸田 国士,岸田國士全集20,岩波書店
44362,幕間,岸田 国士,岸田國士全集20,岩波書店
44363,劇壇漫評,岸田 国士,岸田國士全集20,岩波書店
44364,『落伍者の群』を聴け,岸田 国士,岸田國士全集20,岩波書店
44365,「文壇波動調」欄記事,岸田 国士,岸田國士全集20,岩波書店
44366,衣食住雑感,岸田 国士,岸田國士全集20,岩波書店
44367,あの日あの人,岸田 国士,岸田國士全集20,岩波書店
44368,仮面座の宣言,岸田 国士,岸田國士全集20,岩波書店
44369,俳優教育について,岸田 国士,岸田國士全集20,岩波書店
44370,仏国議会に於ける脚本検閲問題,岸田 国士,岸田國士全集20,岩波書店
44371,心平かなり,岸田 国士,岸田國士全集20,岩波書店
44372,或る批評,岸田 国士,岸田國士全集20,岩波書店
44373,戯曲二十五篇を読まされた話,岸田 国士,岸田國士全集20,岩波書店
44374,俳優の素質,岸田 国士,岸田國士全集20,岩波書店
44375,大正風俗考,岸田 国士,岸田國士全集20,岩波書店
44376,「文壇波動調」欄記事,岸田 国士,岸田國士全集20,岩波書店
44377,兵営と文学,岸田 国士,岸田國士全集20,岩波書店
44378,劇的伝統と劇的因襲,岸田 国士,岸田國士全集20,岩波書店
44379,用捨なき観客,岸田 国士,岸田國士全集20,岩波書店
44380,ブルタアニュの伝説より,岸田 国士,岸田國士全集20,岩波書店
44381,玉突の賦,岸田 国士,岸田國士全集20,岩波書店
44382,女優と劇作家,岸田 国士,岸田國士全集20,岩波書店
44383,ふらんす役者気質,岸田 国士,岸田國士全集20,岩波書店
44384,「文壇波動調」欄記事,岸田 国士,岸田國士全集20,岩波書店
44385,「ゼンマイの戯れ」に就て,岸田 国士,岸田國士全集20,岩波書店
44386,「ゼンマイの戯れ」に就いて,岸田 国士,岸田國士全集20,岩波書店
44387,演劇漫話,岸田 国士,岸田國士全集20,岩波書店
44388,「追憶」による追憶,岸田 国士,岸田國士全集20,岩波書店
44389,映画素人談義,岸田 国士,岸田國士全集20,岩波書店
44390,新劇協会の更生について,岸田 国士,岸田國士全集20,岩波書店
44391,新劇協会公演に先だつて,岸田 国士,岸田國士全集20,岩波書店
44392,芸術と金銭,岸田 国士,岸田國士全集20,岩波書店
44393,「文壇波動調」欄記事,岸田 国士,岸田國士全集20,岩波書店
44394,新劇のために,岸田 国士,岸田國士全集20,岩波書店
44395,稽古雑感,岸田 国士,岸田國士全集20,岩波書店
44396,新国劇の「屋上庭園」を観て,岸田 国士,岸田國士全集20,岩波書店
44397,新劇界の分野,岸田 国士,岸田國士全集20,岩波書店
44398,練習曲,岸田 国士,岸田國士全集20,岩波書店
44399,新劇運動の二つの道,岸田 国士,岸田國士全集20,岩波書店
44400,端役,岸田 国士,岸田國士全集20,岩波書店
44401,或る日の動物園,岸田 国士,岸田國士全集20,岩波書店
44402,最もよく系統づけられた戯曲叢書,岸田 国士,岸田國士全集20,岩波書店
44403,『ハイカラ』といふこと,岸田 国士,岸田國士全集20,岩波書店
44404,新劇の危機,岸田 国士,岸田國士全集20,岩波書店
44405,幕が下りて,岸田 国士,岸田國士全集20,岩波書店
44406,求貸家,岸田 国士,岸田國士全集20,岩波書店
44407,せりふ,岸田 国士,岸田國士全集20,岩波書店
44408,俳優養成と人材発見,岸田 国士,岸田國士全集20,岩波書店
44409,新劇自活の道,岸田 国士,岸田國士全集20,岩波書店
44410,苦労人クウルトリイヌについて,岸田 国士,岸田國士全集20,岩波書店
44411,シャルル・ヴィルドラックについて,岸田 国士,岸田國士全集20,岩波書店
44412,走るノート,岸田 国士,岸田國士全集20,岩波書店
44413,梅雨期の饒舌,岸田 国士,岸田國士全集20,岩波書店
44414,「我家の平和」を演出して,岸田 国士,岸田國士全集20,岩波書店
44415,ふらんすの芝居,岸田 国士,岸田國士全集20,岩波書店
44416,「チロルの秋」以来,岸田 国士,岸田國士全集20,岩波書店
44417,「明るい文学」について,岸田 国士,岸田國士全集20,岩波書店
44418,悩みと死の微笑,岸田 国士,岸田國士全集20,岩波書店
44419,「チロルの秋」上演当時の思ひ出,岸田 国士,岸田國士全集20,岩波書店
44420,女九歳,岸田 国士,岸田國士全集20,岩波書店
44421,十二月的感想,岸田 国士,岸田國士全集20,岩波書店
44422,ジヨルジュ・クウルトリイヌに就いて,岸田 国士,岸田國士全集20,岩波書店
44423,もみの木,アンデルセン ハンス・クリスチャン,新訳アンデルセン童話集第二巻,同和春秋社
44423,もみの木,楠山 正雄,新訳アンデルセン童話集第二巻,同和春秋社
44426,名人地獄,国枝 史郎,名人地獄,国枝史郎伝奇文庫（七）、講談社
44427,日本史上の奥州,原 勝郎,日本中世史の研究,同文館
44428,蒲原有明に帰れ,萩原 朔太郎,現代詩文庫　1013　蒲原有明,思潮社
44429,強ひられた感想,岸田 国士,岸田國士全集23,岩波書店
44430,六号記,岸田 国士,岸田國士全集23,岩波書店
44431,編輯当番より,岸田 国士,岸田國士全集23,岩波書店
44432,続言葉言葉言葉（その一）,岸田 国士,岸田國士全集23,岩波書店
44433,暫く黙せしめよ,岸田 国士,岸田國士全集23,岩波書店
44434,希望,岸田 国士,岸田國士全集23,岩波書店
44435,岡田?君の個展,岸田 国士,岸田國士全集23,岩波書店
44436,「モンテーニュ随想録」（関根秀雄君訳）,岸田 国士,岸田國士全集23,岩波書店
44437,西洋映画は何故面白いか？,岸田 国士,岸田國士全集23,岩波書店
44438,日本に生れた以上は,岸田 国士,岸田國士全集23,岩波書店
44439,映画の観客と俳優,岸田 国士,岸田國士全集23,岩波書店
44440,女性風俗時評,岸田 国士,岸田國士全集23,岩波書店
44441,新しき天地,岸田 国士,岸田國士全集23,岩波書店
44442,現代日本の演劇,岸田 国士,岸田國士全集23,岩波書店
44443,批評家・作家・劇場人,岸田 国士,岸田國士全集23,岩波書店
44444,芝居と生活,岸田 国士,岸田國士全集23,岩波書店
44445,演劇アカデミイの問題,岸田 国士,岸田國士全集23,岩波書店
44446,山本有三氏作「真実一路」について,岸田 国士,岸田國士全集23,岩波書店
44447,官立演劇映画学校の提唱,岸田 国士,岸田國士全集23,岩波書店
44448,最近の戯曲について,岸田 国士,岸田國士全集23,岩波書店
44449,芝居と僕,岸田 国士,岸田國士全集23,岩波書店
44450,今月の感想,岸田 国士,岸田國士全集23,岩波書店
44451,日本映画の水準について,岸田 国士,岸田國士全集23,岩波書店
44452,文学界後記,岸田 国士,岸田國士全集23,岩波書店
44453,「文化勲章」制定に就て,岸田 国士,岸田國士全集23,岩波書店
44454,文化勲章に就て,岸田 国士,岸田國士全集23,岩波書店
44455,ロツパの「楽天公子」,岸田 国士,岸田國士全集23,岩波書店
44456,感想,岸田 国士,岸田國士全集23,岩波書店
44457,“現代風俗”に就いて,岸田 国士,岸田國士全集23,岩波書店
44458,新劇の分類,岸田 国士,岸田國士全集23,岩波書店
44459,演劇雑誌,岸田 国士,岸田國士全集23,岩波書店
44460,新劇の大衆化,岸田 国士,岸田國士全集23,岩波書店
44461,旅の苦労,岸田 国士,岸田國士全集23,岩波書店
44462,久保田万太郎氏著「釣堀にて」,岸田 国士,岸田國士全集23,岩波書店
44463,上海で戦死した友田恭助君,岸田 国士,岸田國士全集23,岩波書店
44464,戦死した友田恭助氏,岸田 国士,岸田國士全集23,岩波書店
44465,北支物情,岸田 国士,岸田國士全集23,岩波書店
44466,三八年の女性はかく生きよ！,岸田 国士,岸田國士全集23,岩波書店
44467,新劇の行くべき途,岸田 国士,岸田國士全集23,岩波書店
44468,北支の旅,岸田 国士,岸田國士全集23,岩波書店
44469,劇場と観客層,岸田 国士,岸田國士全集22,岩波書店
44470,東京朝日新聞の劇評,岸田 国士,岸田國士全集22,岩波書店
44471,演出について,岸田 国士,岸田國士全集22,岩波書店
44472,築地座の『旧友』,岸田 国士,岸田國士全集22,岩波書店
44473,テアトル・コメディイの二喜劇,岸田 国士,岸田國士全集22,岩波書店
44474,伊賀山精三君に,岸田 国士,岸田國士全集22,岩波書店
44475,巴里の新年,岸田 国士,岸田國士全集22,岩波書店
44476,純粋演劇の問題,岸田 国士,岸田國士全集22,岩波書店
44477,懸賞小説に寄せて,岸田 国士,岸田國士全集22,岩波書店
44478,著作者側の一私見,岸田 国士,岸田國士全集22,岩波書店
44479,現代大衆劇は斯くして生れる,岸田 国士,岸田國士全集22,岩波書店
44480,新劇の観客諸君へ,岸田 国士,岸田國士全集22,岩波書店
44481,演劇的青春への釈明,岸田 国士,岸田國士全集22,岩波書店
